'Dátum; Balance; hozam; full depó; manuál; robot; költség; osztalék
"2019.03.25";-6930.5;6930.5;0;0;-6930.5;0
"2019.03.26";-6930.5;6930.5;0;0;-6930.5;0
"2019.03.27";-6930.5;295289.58;0;0;-6930.5;0
"2019.03.28";-11397.62;295289.58;-4467.12;0;-6930.5;0
"2019.03.29";-11146.89;295289.58;-4467.12;0;-6930.5;250.73
"2019.03.30";-11146.89;295289.58;-4467.12;0;-6930.5;250.73
"2019.03.31";-11146.89;295289.58;-4467.12;0;-6930.5;250.73
"2019.04.01";-11100.16;295289.58;-4467.12;0;-6930.5;297.46
