Strategy;OpenTime;Type;Size;Symbol;OpenPrice;SL;TP;CloseTime;ClosePrice;Commission;Swap;Profit;comment
Adj;2019-04-24 02:13:47;balance;0.01;;0.00000;0.00000;0.00000;2019-04-24 02:13:47;0.00000;0.00;0.00;0.64;Adj: ex-div [SP500] #53573320
Adj;2019-04-24 02:13:50;balance;0.01;;0.00000;0.00000;0.00000;2019-04-24 02:13:50;0.00000;0.00;0.00;0.64;Adj: ex-div [SP500] #53573329
ADX;2019-04-23 23:31:24;buy;0.60;[SP500];2936.14000;2932.15000;2980.73000;2019-04-24 06:04:15;2932.06000;0.00;-63.39;-699.79;M5_ADX_2[sl]
Classic;2019-04-23 17:00:03;buy;0.10;[NQ100];7760.40000;7786.80000;7825.13000;2019-04-24 15:18:04;7825.24000;0.00;-28.13;1856.17;H_Classic_a[tp]
ADX;2019-04-24 12:16:11;buy;0.60;[SP500];2933.80000;2933.70000;2973.79000;2019-04-24 15:38:33;2933.52000;0.00;0.00;-48.11;M5_ADX_2[sl]
ADX;2019-04-24 15:19:50;buy;0.60;[SP500];2936.62000;2933.63000;2976.58000;2019-04-24 15:38:33;2933.52000;0.00;0.00;-532.65;M5_ADX_3[sl]
ADX;2019-04-23 19:30:05;buy;0.60;[SP500];2933.59000;2933.70000;2978.19000;2019-04-24 15:38:33;2933.52000;0.00;-63.39;-12.03;M5_ADX_1[sl]
ADX;2019-04-24 07:00:04;buy;1.30;[SP500];2929.49000;2932.12000;2958.95000;2019-04-24 16:30:05;2932.11000;0.00;0.00;977.76;H_ADX_1[sl]
Classic;2019-04-23 17:00:04;buy;0.10;[NQ100];7760.77000;7791.50000;7830.12000;2019-04-24 19:58:13;7791.45000;0.00;-28.13;884.57;H_Classic_b[sl]
manual;2019-04-18 13:10:03;buy;8.00;[SP500];2896.78000;2914.85000;3102.35000;2019-04-24 22:58:44;2928.03000;0.00;-5021.61;72080.00;from #53510023
Zoom;2019-04-25 05:15:01;buy;0.04;USDCAD;1.34899;1.33508;1.35268;2019-04-25 07:30:01;1.34909;0.00;0.00;85.46;M5_Zoom
manual;2019-04-25 08:17:59;buy;3.00;[SP500];2932.16000;2924.95000;0.00000;2019-04-25 12:38:17;2928.82000;0.00;0.00;-2896.98;to #53619266
manual;2019-04-25 08:17:59;buy;2.00;[SP500];2932.16000;2924.95000;0.00000;2019-04-25 12:38:33;2928.82000;0.00;0.00;-1931.46;from #53611900
manual;2019-04-25 19:01:08;buy;4.00;[SP500];2932.53000;2922.36000;3098.41000;2019-04-25 23:04:50;2925.62000;0.00;0.00;-7992.11;
manual;2019-04-25 21:01:27;buy;2.00;[SP500];2933.04000;2922.36000;3096.46000;2019-04-25 23:04:56;2925.37000;0.00;0.00;-4435.71;
manual;2019-04-25 19:16:48;sell;0.10;GOLD;1277.37000;1282.89800;1251.33600;2019-04-25 23:05:19;1277.80000;0.00;0.00;-1243.35;
Zoom;2019-04-25 15:10:00;buy;0.03;USDCAD;1.35024;1.33634;1.35394;2019-04-26 07:20:21;1.34821;0.00;7.92;-1305.76;M5_Zoom
manual;2019-04-25 23:42:26;sell;0.10;GOLD;1276.95000;1283.00000;0.00000;2019-04-26 09:05:58;1280.36000;0.00;-35.58;-9854.22;
Adj;2019-04-29 03:03:48;balance;0.01;;0.00000;0.00000;0.00000;2019-04-29 03:03:48;0.00000;0.00;0.00;257.84;Adj: ex-div [SP500] #53638559
Adj;2019-04-29 03:03:49;balance;0.01;;0.00000;0.00000;0.00000;2019-04-29 03:03:49;0.00000;0.00;0.00;103.13;Adj: ex-div [SP500] #53655764
Adj;2019-04-29 03:05:28;balance;0.01;;0.00000;0.00000;0.00000;2019-04-29 03:05:28;0.00000;0.00;0.00;-43.40;Adj: ex-div [FTSE100] #53624775
manual;2019-04-29 03:37:34;sell;0.10;GOLD;1285.12000;1285.10000;1252.85500;2019-04-29 22:24:20;1280.68000;0.00;0.00;12825.83;
manual;2019-04-26 08:13:47;buy;5.00;[SP500];2921.74000;2931.42000;3097.36000;2019-04-30 01:24:06;2939.96000;0.00;-2143.04;26316.06;
manual;2019-04-26 18:31:43;buy;2.00;[SP500];2931.29000;2931.42000;3108.11000;2019-04-30 01:24:09;2939.96000;0.00;-857.21;5009.01;
manual;2019-04-29 23:38:17;sell;0.10;GOLD;1279.55000;1284.66500;0.00000;2019-04-30 01:24:23;1280.44000;0.00;-35.54;-2570.94;
Adj;2019-04-30 02:39:31;balance;0.01;;0.00000;0.00000;0.00000;2019-04-30 02:39:31;0.00000;0.00;0.00;45.20;Adj: ex-div [SP500] #53655764
Adj;2019-04-30 02:39:31;balance;0.01;;0.00000;0.00000;0.00000;2019-04-30 02:39:31;0.00000;0.00;0.00;112.99;Adj: ex-div [SP500] #53638559
MSR;2019-04-30 01:00:01;sell;0.10;[NQ100];7787.75000;7780.79000;7694.30000;2019-04-30 05:43:18;7780.97000;0.00;0.00;195.75;H_MSR[sl]
manual;2019-04-30 20:35:44;buy;2.00;[SP500];2940.59000;2928.30000;3104.45000;2019-04-30 22:28:07;2941.30000;0.00;0.00;409.87;
manual;2019-04-30 14:45:46;buy;0.10;GOLD;1286.31000;1281.82600;0.00000;2019-04-30 23:01:51;1283.25000;0.00;0.00;-8834.53;
Adj;2019-05-01 02:58:19;balance;0.01;;0.00000;0.00000;0.00000;2019-05-01 02:58:19;0.00000;0.00;0.00;37.47;Adj: ex-div [SP500] #53709321
Adj;2019-05-01 02:58:21;balance;0.01;;0.00000;0.00000;0.00000;2019-05-01 02:58:21;0.00000;0.00;0.00;22.48;Adj: ex-div [SP500] #53712174
manual;2019-04-30 23:02:13;buy;3.00;[SP500];2947.44000;2942.48000;3104.34000;2019-05-01 09:59:36;2956.59000;0.00;-322.63;7930.58;
manual;2019-04-30 19:45:27;buy;5.00;[SP500];2938.50000;2939.57000;3103.30000;2019-05-01 12:51:48;2955.64000;0.00;-537.72;24693.60;
manual;2019-05-01 13:30:27;buy;5.00;[SP500];2956.01000;2940.02000;0.00000;2019-05-01 13:34:30;2955.43000;0.00;0.00;-836.68;
manual;2019-05-01 10:24:55;buy;0.10;GOLD;1280.25000;1280.43000;1432.03700;2019-05-01 14:25:18;1281.74000;0.00;0.00;4299.84;
TSQ;2019-04-29 19:00:01;sell;0.01;USDCAD;1.34477;1.34210;1.32178;2019-05-01 18:01:34;1.34211;0.00;-38.85;572.59;H_TSQ_1[sl]
manual;2019-05-01 14:58:52;buy;0.10;GOLD;1282.80000;1276.90100;0.00000;2019-05-01 21:38:47;1276.85000;0.00;0.00;-17203.24;[sl]
manual;2019-05-01 14:13:27;buy;5.00;[SP500];2955.51000;2939.51000;0.00000;2019-05-01 21:40:05;2938.59000;0.00;0.00;-24477.32;[sl]
MSR;2019-05-01 13:00:02;buy;0.10;[NQ100];7840.77000;7781.98000;8307.19000;2019-05-01 22:34:33;7781.59000;0.00;0.00;-1714.68;H_MSR[sl]
Adj;2019-05-02 02:37:11;balance;0.01;;0.00000;0.00000;0.00000;2019-05-02 02:37:11;0.00000;0.00;0.00;-336.53;Adj: ex-div [FTSE100] #53624775
manual;2019-05-02 07:58:27;buy;2.50;[SP500];2923.68000;2909.00000;0.00000;2019-05-02 08:25:00;2922.03000;0.00;0.00;-1194.15;to #53736822
MSR;2019-04-25 16:00:10;sell;0.20;[FTSE100];7428.32000;7366.36000;7123.76000;2019-05-02 09:59:58;7366.46000;0.00;-104.98;4684.30;H_MSR[sl]
manual;2019-05-02 09:03:36;buy;3.00;[SP500];2924.67000;2925.00000;0.00000;2019-05-02 13:20:00;2928.68000;0.00;0.00;3481.12;
manual;2019-05-02 07:58:27;buy;2.50;[SP500];2923.68000;2925.00000;0.00000;2019-05-02 13:29:04;2926.61000;0.00;0.00;2119.64;from #53736690
manual;2019-05-02 13:51:11;buy;4.00;[SP500];2929.72000;2909.00000;0.00000;2019-05-02 18:16:33;2920.12000;0.00;0.00;-11140.61;
manual;2019-05-02 17:22:46;buy;3.00;[SP500];2930.58000;2909.00000;0.00000;2019-05-02 18:17:15;2918.92000;0.00;0.00;-10148.75;
MSR;2019-05-02 09:00:02;sell;0.10;[NQ100];7747.64000;7692.47000;7654.55000;2019-05-02 19:05:22;7692.62000;0.00;0.00;1595.14;H_MSR[sl]
manual;2019-05-02 20:01:10;buy;7.00;[SP500];2910.38000;2892.00000;0.00000;2019-05-02 20:02:40;2907.75000;0.00;0.00;-5338.35;
Adj;2019-05-03 02:29:20;balance;0.01;;0.00000;0.00000;0.00000;2019-05-03 02:29:20;0.00000;0.00;0.00;167.04;Adj: ex-div [SP500] #53761498
Adj;2019-05-03 02:29:20;balance;0.01;;0.00000;0.00000;0.00000;2019-05-03 02:29:20;0.00000;0.00;0.00;584.63;Adj: ex-div [SP500] #53761341
Adj;2019-05-03 02:29:21;balance;0.01;;0.00000;0.00000;0.00000;2019-05-03 02:29:21;0.00000;0.00;0.00;83.52;Adj: ex-div [SP500] #53761932
manual;2019-05-02 20:40:28;buy;1.00;[SP500];2917.89000;2898.63000;3117.40000;2019-05-03 09:20:03;2920.96000;0.00;-106.79;890.45;
manual;2019-05-02 20:17:11;buy;2.00;[SP500];2914.81000;2898.00000;3112.80000;2019-05-03 09:20:09;2920.96000;0.00;-213.58;3567.49;
manual;2019-05-02 20:11:00;buy;2.00;[SP500];2912.62000;2898.00000;3108.20000;2019-05-03 09:20:38;2920.96000;0.00;-213.58;4837.87;to #53767207
Zoom;2019-05-03 15:15:00;buy;0.04;USDCAD;1.34646;1.34646;1.35020;2019-05-03 15:35:13;1.34646;0.00;0.00;0.00;M5_Zoom[sl]
manual;2019-05-03 13:58:23;buy;2.00;[SP500];2924.64000;2930.36000;3104.95000;2019-05-06 01:00:00;2911.47000;0.00;-643.51;-7604.88;[sl]
manual;2019-05-02 20:11:00;buy;5.00;[SP500];2912.62000;2930.36000;3105.99000;2019-05-06 01:00:00;2911.47000;0.00;-2142.74;-1660.20;from #53761341[sl]
manual;2019-05-03 17:03:23;buy;2.00;[SP500];2936.24000;2930.36000;3104.95000;2019-05-06 01:00:00;2911.47000;0.00;-643.51;-14303.19;[sl]
manual;2019-05-03 19:06:27;buy;1.00;[SP500];2942.58000;2930.36000;3107.05000;2019-05-06 01:00:00;2911.47000;0.00;-321.76;-8982.08;[sl]
Adj;2019-05-06 03:04:10;balance;0.01;;0.00000;0.00000;0.00000;2019-05-06 03:04:10;0.00000;0.00;0.00;140.74;Adj: ex-div [SP500] #53781580
Adj;2019-05-06 03:04:10;balance;0.01;;0.00000;0.00000;0.00000;2019-05-06 03:04:10;0.00000;0.00;0.00;351.86;Adj: ex-div [SP500] #53767207
Adj;2019-05-06 03:04:11;balance;0.01;;0.00000;0.00000;0.00000;2019-05-06 03:04:11;0.00000;0.00;0.00;140.74;Adj: ex-div [SP500] #53774210
Adj;2019-05-06 03:04:11;balance;0.01;;0.00000;0.00000;0.00000;2019-05-06 03:04:11;0.00000;0.00;0.00;70.37;Adj: ex-div [SP500] #53788503
MSR;2019-05-06 11:00:01;sell;0.10;[NQ100];7689.88000;7676.08000;7596.49000;2019-05-06 12:50:15;7676.28000;0.00;0.00;392.93;H_MSR[sl]
Classic;2019-05-06 18:00:03;buy;0.10;[NQ100];7761.03000;7748.28000;7831.28000;2019-05-06 19:06:06;7748.15000;0.00;0.00;-372.14;H_Classic_b[sl]
Classic;2019-05-06 18:00:02;buy;0.10;[NQ100];7761.03000;7748.28000;7827.28000;2019-05-06 19:06:06;7748.15000;0.00;0.00;-372.14;H_Classic_a[sl]
Classic;2019-05-06 22:00:09;buy;0.10;[NQ100];7803.22000;7790.47000;7873.47000;2019-05-06 22:13:19;7790.35000;0.00;0.00;-371.74;H_Classic_b[sl]
Classic;2019-05-06 22:00:08;buy;0.10;[NQ100];7803.71000;7789.85000;7868.85000;2019-05-06 22:14:09;7789.76000;0.00;0.00;-402.95;H_Classic_a[sl]
ADX;2019-05-06 18:35:05;buy;0.70;[SP500];2918.33000;2931.66000;2952.88000;2019-05-06 22:56:09;2931.50000;0.00;0.00;2663.18;M5_ADX_1[sl]
ADX;2019-05-06 21:18:39;buy;0.70;[SP500];2924.31000;2931.66000;2958.72000;2019-05-06 22:56:09;2931.50000;0.00;0.00;1453.93;M5_ADX_2[sl]
ADX;2019-05-06 22:24:44;buy;0.70;[SP500];2935.94000;2931.28000;2970.36000;2019-05-06 22:56:13;2931.25000;0.00;0.00;-948.39;M5_ADX_4[sl]
manual;2019-05-06 18:26:51;buy;2.00;[SP500];2922.58000;2915.79000;3100.10000;2019-05-06 22:57:35;2931.74000;0.00;0.00;5292.83;
manual;2019-05-06 17:25:12;buy;1.00;[SP500];2915.83000;2915.79000;3102.35000;2019-05-06 23:08:42;2930.98000;0.00;0.00;4376.99;to #53822885
ADX;2019-05-06 22:00:26;buy;0.70;[SP500];2935.46000;2926.03000;2970.00000;2019-05-07 01:00:04;2911.17000;0.00;-74.77;-4911.15;M5_ADX_3[sl]
manual;2019-05-06 15:37:05;buy;2.00;[SP500];2903.33000;2912.46000;3097.86000;2019-05-07 01:00:04;2911.17000;0.00;-213.63;4529.01;[sl]
manual;2019-05-06 17:25:12;buy;2.00;[SP500];2915.83000;2912.46000;3102.35000;2019-05-07 01:00:04;2911.17000;0.00;-213.63;-2691.99;from #53815184[sl]
Adj;2019-05-07 02:34:36;balance;0.01;;0.00000;0.00000;0.00000;2019-05-07 02:34:36;0.00000;0.00;0.00;12.25;Adj: ex-div [SP500] #53810979
Adj;2019-05-07 02:34:36;balance;0.01;;0.00000;0.00000;0.00000;2019-05-07 02:34:36;0.00000;0.00;0.00;4.29;Adj: ex-div [SP500] #53821828
Adj;2019-05-07 02:34:37;balance;0.01;;0.00000;0.00000;0.00000;2019-05-07 02:34:37;0.00000;0.00;0.00;12.25;Adj: ex-div [SP500] #53822885
Classic;2019-05-07 10:00:04;buy;0.10;[NQ100];7777.97000;7764.23000;7847.23000;2019-05-07 11:10:43;7764.18000;0.00;0.00;-398.86;H_Classic_b[sl]
Classic;2019-05-07 10:00:01;buy;0.10;[NQ100];7777.35000;7764.23000;7843.23000;2019-05-07 11:10:43;7764.18000;0.00;0.00;-380.93;H_Classic_a[sl]
TSQ;2019-05-06 18:15:02;buy;0.11;EURJPY;124.18100;123.76000;124.78000;2019-05-07 14:52:12;123.76000;0.00;-112.11;-12125.46;M15_TSQ_1[sl]
MSR;2019-05-07 09:00:02;sell;0.10;[NQ100];7735.99000;7726.95000;7642.67000;2019-05-07 15:11:50;7727.05000;0.00;0.00;259.11;H_MSR[sl]
manual;2019-05-07 10:25:07;buy;2.00;[SP500];2925.12000;2876.00000;0.00000;2019-05-07 16:11:30;2905.39000;0.00;0.00;-11442.22;
Classic;2019-05-07 18:00:06;sell;0.10;[NQ100];7651.94000;7665.19000;7586.19000;2019-05-07 18:14:14;7665.20000;0.00;0.00;-384.10;H_Classic_a[sl]
Classic;2019-05-07 18:00:08;sell;0.10;[NQ100];7651.18000;7665.32000;7582.32000;2019-05-07 18:14:14;7665.33000;0.00;0.00;-409.88;H_Classic_b[sl]
Classic;2019-05-07 19:00:07;sell;0.10;[NQ100];7647.15000;7659.91000;7576.91000;2019-05-07 19:08:07;7659.97000;0.00;0.00;-371.97;H_Classic_b[sl]
Classic;2019-05-07 19:00:06;sell;0.10;[NQ100];7646.91000;7659.90000;7580.90000;2019-05-07 19:08:07;7659.97000;0.00;0.00;-378.94;H_Classic_a[sl]
Classic;2019-05-07 21:00:01;sell;0.10;[NQ100];7611.73000;7624.98000;7545.98000;2019-05-07 21:08:48;7625.06000;0.00;0.00;-386.46;H_Classic_a[sl]
Classic;2019-05-07 21:00:02;sell;0.10;[NQ100];7612.65000;7624.98000;7541.98000;2019-05-07 21:08:48;7625.06000;0.00;0.00;-359.79;H_Classic_b[sl]
manual;2019-05-07 18:00:11;buy;0.10;GOLD;1284.65000;1276.50100;1387.11400;2019-05-08 11:10:24;1286.41000;0.00;-262.91;5092.74;
MSR;2019-05-07 10:00:02;sell;0.20;[FTSE100];7332.56000;7268.81000;7040.07000;2019-05-08 11:15:27;7268.86000;0.00;-14.80;4811.90;H_MSR[sl]
Classic;2019-05-08 14:00:02;sell;0.10;[NQ100];7624.35000;7624.35000;7554.85000;2019-05-08 15:25:02;7624.54000;0.00;0.00;-5.50;H_Classic_b[sl]
Classic;2019-05-08 14:00:00;sell;0.10;[NQ100];7624.85000;7624.85000;7558.85000;2019-05-08 15:25:17;7625.04000;0.00;0.00;-5.50;H_Classic_a[sl]
manual;2019-05-07 16:23:29;buy;0.10;GOLD;1282.30000;1283.00000;1387.11400;2019-05-08 17:44:18;1282.99000;0.00;-262.91;1995.14;[sl]
Adj;2019-05-09 02:59:29;balance;0.01;;0.00000;0.00000;0.00000;2019-05-09 02:59:29;0.00000;0.00;0.00;9.10;Adj: ex-div [NQ100] #53882691
MSR;2019-05-08 18:00:01;buy;0.10;[NQ100];7664.89000;7606.17000;8119.58000;2019-05-09 03:43:28;7606.05000;0.00;-27.87;-1703.48;H_MSR[sl]
Classic;2019-05-09 10:00:04;sell;0.10;[NQ100];7565.87000;7580.87000;7497.87000;2019-05-09 14:25:25;7581.63000;0.00;0.00;-455.78;H_Classic_b[sl]
Classic;2019-05-09 10:00:01;sell;0.10;[NQ100];7567.25000;7582.11000;7503.11000;2019-05-09 14:25:25;7582.13000;0.00;0.00;-430.33;H_Classic_a[sl]
Classic;2019-05-09 16:00:02;sell;0.10;[NQ100];7541.37000;7554.25000;7475.25000;2019-05-09 16:32:04;7554.33000;0.00;0.00;-374.66;H_Classic_a[sl]
Classic;2019-05-09 16:00:05;sell;0.10;[NQ100];7539.38000;7554.37000;7471.37000;2019-05-09 16:32:04;7554.58000;0.00;0.00;-439.42;H_Classic_b[sl]
Classic;2019-05-09 17:00:08;sell;0.10;[NQ100];7511.30000;7511.30000;7442.91000;2019-05-09 18:17:09;7511.30000;0.00;0.00;0.00;H_Classic_b[sl]
Classic;2019-05-09 17:00:07;sell;0.10;[NQ100];7511.67000;7511.67000;7447.28000;2019-05-09 18:17:10;7512.02000;0.00;0.00;-10.10;H_Classic_a[sl]
MSR;2019-05-09 16:00:06;sell;0.20;[FTSE100];7218.58000;7272.97000;6922.86000;2019-05-10 03:23:30;7273.32000;0.00;-14.70;-4118.73;H_MSR[sl]
Classic;2019-05-10 15:00:04;sell;0.10;[NQ100];7538.15000;7553.64000;7470.64000;2019-05-10 16:08:28;7553.68000;0.00;0.00;-446.81;H_Classic_b[sl]
Classic;2019-05-10 15:00:01;sell;0.10;[NQ100];7540.76000;7553.64000;7474.64000;2019-05-10 16:08:28;7553.68000;0.00;0.00;-371.72;H_Classic_a[sl]
Classic;2019-05-10 17:00:04;sell;0.10;[NQ100];7538.60000;7552.10000;7473.10000;2019-05-10 17:38:05;7472.90000;0.00;0.00;1887.17;H_Classic_a[tp]
Classic;2019-05-10 17:00:06;sell;0.10;[NQ100];7538.10000;7552.10000;7469.10000;2019-05-10 17:38:50;7468.20000;0.00;0.00;2007.74;H_Classic_b[tp]
MSR;2019-05-10 15:00:05;sell;0.10;[NQ100];7537.14000;7621.07000;7447.69000;2019-05-10 17:40:51;7447.33000;0.00;0.00;2579.52;H_MSR[tp]
Zoom;2019-05-10 03:15:00;sell;0.02;USDJPY;109.85700;112.10800;107.25800;2019-05-10 17:51:58;109.57700;0.00;0.00;1469.75;M15_Zoom
Classic;2019-05-10 18:00:06;sell;0.20;[NQ100];7450.01000;7462.59000;7379.59000;2019-05-10 18:10:03;7462.70000;0.00;0.00;-729.95;H_Classic_b[sl]
Classic;2019-05-10 18:00:06;sell;0.20;[NQ100];7449.39000;7462.59000;7383.59000;2019-05-10 18:10:03;7462.70000;0.00;0.00;-765.62;H_Classic_a[sl]
Classic;2019-05-10 19:00:02;sell;0.10;[NQ100];7448.67000;7459.56000;7380.56000;2019-05-10 19:00:42;7459.87000;0.00;0.00;-322.36;H_Classic_a[sl]
Classic;2019-05-10 19:00:04;sell;0.10;[NQ100];7451.53000;7459.56000;7376.56000;2019-05-10 19:00:42;7459.87000;0.00;0.00;-240.04;H_Classic_b[sl]
manual;2019-05-09 17:17:27;buy;0.10;GOLD;1287.56000;1279.50000;0.00000;2019-05-10 22:26:17;1285.25000;0.00;-262.49;-6649.80;
manual;2019-05-08 14:20:57;buy;0.10;GOLD;1289.77000;1278.80000;0.00000;2019-05-10 22:26:18;1285.25000;0.00;-1051.31;-13011.72;
manual;2019-05-10 22:28:01;buy;1.50;[SP500];2888.59000;2822.40000;3100.34000;2019-05-10 22:34:06;2884.02000;0.00;0.00;-1973.21;
manual;2019-05-10 22:35:19;buy;0.10;GOLD;1286.28000;1284.28300;1370.61700;2019-05-13 04:16:50;1286.62000;0.00;-261.33;977.98;
manual;2019-05-10 22:37:08;buy;0.10;GOLD;1286.37000;1284.30400;1370.61700;2019-05-13 04:17:08;1286.54000;0.00;-261.33;488.99;
Classic;2019-05-13 11:00:01;sell;0.10;[NQ100];7467.62000;7480.38000;7401.38000;2019-05-13 11:30:17;7480.40000;0.00;0.00;-368.55;H_Classic_a[sl]
Classic;2019-05-13 11:00:02;sell;0.10;[NQ100];7467.75000;7480.38000;7397.38000;2019-05-13 11:30:17;7480.40000;0.00;0.00;-364.80;H_Classic_b[sl]
Classic;2019-05-13 15:00:04;sell;0.10;[NQ100];7447.71000;7434.18000;7376.83000;2019-05-13 16:40:54;7434.34000;0.00;0.00;384.21;H_Classic_b[sl]
Classic;2019-05-13 15:00:02;sell;0.10;[NQ100];7446.96000;7434.18000;7380.83000;2019-05-13 16:40:54;7434.34000;0.00;0.00;362.66;H_Classic_a[sl]
Classic;2019-05-13 17:00:01;sell;0.10;[NQ100];7377.85000;7358.48000;7314.34000;2019-05-13 20:10:45;7314.14000;0.00;0.00;1837.65;H_Classic_a[tp]
Classic;2019-05-13 17:00:04;sell;0.10;[NQ100];7375.74000;7358.48000;7310.34000;2019-05-13 20:11:46;7309.85000;0.00;0.00;1900.60;H_Classic_b[tp]
Classic;2019-05-13 20:00:09;sell;0.20;[NQ100];7321.97000;7335.73000;7252.73000;2019-05-13 20:38:32;7335.75000;0.00;0.00;-794.91;H_Classic_b[sl]
Classic;2019-05-13 20:00:07;sell;0.20;[NQ100];7322.73000;7338.68000;7259.68000;2019-05-13 20:38:50;7338.79000;0.00;0.00;-926.60;H_Classic_a[sl]
MSR;2019-05-10 10:00:03;buy;0.20;[FTSE100];7250.28000;7131.09000;7290.51000;2019-05-14 01:01:29;7131.85000;0.00;-160.19;-8849.04;H_MSR[sl]
ADX;2019-05-14 19:20:03;buy;0.70;[SP500];2843.68000;2846.45000;2875.51000;2019-05-14 21:05:27;2846.36000;0.00;0.00;542.43;M5_ADX_1[sl]
ADX;2019-05-14 21:28:55;buy;0.70;[SP500];2852.36000;2845.33000;2880.11000;2019-05-14 21:47:58;2845.09000;0.00;0.00;-1471.99;M5_ADX_2[sl]
ADX;2019-05-14 20:12:42;buy;0.70;[SP500];2850.02000;2841.75000;2881.58000;2019-05-14 21:54:49;2841.65000;0.00;0.00;-1695.07;M5_ADX_2[sl]
Classic;2019-05-15 11:00:04;sell;0.10;[NQ100];7402.50000;7415.75000;7332.75000;2019-05-15 11:49:46;7415.78000;0.00;0.00;-384.58;H_Classic_b[sl]
Classic;2019-05-15 11:00:03;sell;0.10;[NQ100];7402.75000;7415.75000;7336.75000;2019-05-15 11:49:46;7415.78000;0.00;0.00;-377.34;H_Classic_a[sl]
Classic;2019-05-15 12:00:03;sell;0.10;[NQ100];7408.08000;7420.21000;7337.21000;2019-05-15 12:12:41;7420.80000;0.00;0.00;-368.56;H_Classic_b[sl]
Classic;2019-05-15 12:00:01;sell;0.10;[NQ100];7407.95000;7420.21000;7341.21000;2019-05-15 12:12:41;7420.80000;0.00;0.00;-372.33;H_Classic_a[sl]
MSR;2019-05-15 05:00:01;buy;0.10;[NQ100];7422.78000;7366.75000;7863.93000;2019-05-15 15:18:38;7366.15000;0.00;0.00;-1645.50;H_MSR[sl]
Classic;2019-05-15 16:00:05;sell;0.10;[NQ100];7356.83000;7369.08000;7290.08000;2019-05-15 16:31:24;7369.17000;0.00;0.00;-359.06;H_Classic_a[sl]
Classic;2019-05-15 16:00:06;sell;0.10;[NQ100];7356.08000;7369.95000;7286.95000;2019-05-15 16:31:25;7370.04000;0.00;0.00;-406.19;H_Classic_b[sl]
Classic;2019-05-15 13:00:00;sell;0.10;[NQ100];7393.56000;7389.88000;7327.43000;2019-05-15 16:47:16;7391.61000;0.00;0.00;56.73;H_Classic_a[sl]
Classic;2019-05-15 13:00:02;sell;0.10;[NQ100];7393.43000;7389.88000;7323.43000;2019-05-15 16:47:17;7391.61000;0.00;0.00;52.95;H_Classic_b[sl]
TSQ;2019-05-08 14:00:00;buy;0.01;USDCAD;1.34775;1.32775;1.37075;2019-05-15 21:00:00;1.34321;0.00;26.60;-979.01;H_TSQ_1
ADX;2019-05-15 19:20:05;buy;0.40;[SP500];2850.65000;2853.58000;2896.05000;2019-05-15 22:00:58;2853.44000;0.00;0.00;323.41;M5_ADX_1[sl]
ADX;2019-05-15 20:50:15;buy;0.40;[SP500];2855.80000;2853.23000;2901.17000;2019-05-15 22:01:04;2853.10000;0.00;0.00;-312.97;M5_ADX_2[sl]
ADX;2019-05-15 21:01:51;buy;0.40;[SP500];2856.31000;2851.18000;2885.14000;2019-05-15 22:58:28;2851.03000;0.00;0.00;-611.87;M5_ADX_3[sl]
Adj;2019-05-16 03:34:43;balance;0.01;;0.00000;0.00000;0.00000;2019-05-16 03:34:43;0.00000;0.00;0.00;-725.19;Adj: ex-div [SP500] #54035355
manual;2019-05-15 13:24:33;sell;3.00;[SP500];2829.62000;2860.43000;2788.00000;2019-05-16 13:09:47;2861.54000;0.00;-66.87;-27694.75;[sl]
manual;2019-05-13 16:26:11;buy;0.10;GOLD;1298.74000;1285.00000;1376.57400;2019-05-16 18:25:42;1285.00000;0.00;-1313.88;-39858.37;[sl]
ADX;2019-05-16 19:17:16;buy;0.40;[SP500];2891.02000;2886.47000;2939.16000;2019-05-16 19:41:50;2886.04000;0.00;0.00;-577.72;M5_ADX_2[sl]
ADX;2019-05-16 18:55:01;buy;0.40;[SP500];2888.00000;2877.88000;2936.31000;2019-05-16 22:07:59;2877.23000;0.00;0.00;-1251.17;M5_ADX_1[sl]
Adj;2019-05-17 03:26:46;balance;0.01;;0.00000;0.00000;0.00000;2019-05-17 03:26:46;0.00000;0.00;0.00;83.27;Adj: ex-div [SP500] #54068745
Adj;2019-05-17 03:26:47;balance;0.01;;0.00000;0.00000;0.00000;2019-05-17 03:26:47;0.00000;0.00;0.00;83.27;Adj: ex-div [SP500] #54070115
Adj;2019-05-17 03:26:49;balance;0.01;;0.00000;0.00000;0.00000;2019-05-17 03:26:49;0.00000;0.00;0.00;166.54;Adj: ex-div [SP500] #54075575
manual;2019-05-16 13:23:08;buy;1.00;[SP500];2862.09000;2839.00000;0.00000;2019-05-17 09:26:10;2865.66000;0.00;-105.44;1036.41;
manual;2019-05-16 14:09:40;buy;1.00;[SP500];2864.83000;2839.00000;0.00000;2019-05-17 09:26:36;2865.66000;0.00;-105.44;240.96;
manual;2019-05-17 09:26:58;buy;0.10;GOLD;1288.54000;1281.50000;0.00000;2019-05-17 13:19:23;1284.90000;0.00;0.00;-10605.14;
ADX;2019-05-17 18:35:01;buy;0.40;[SP500];2878.41000;2868.85000;2923.34000;2019-05-17 19:05:37;2868.69000;0.00;0.00;-1135.53;M5_ADX_1[sl]
manual;2019-05-16 16:45:29;buy;2.00;[SP500];2869.74000;2871.41000;3002.00000;2019-05-17 21:34:52;2871.31000;0.00;-210.89;917.67;[sl]
